Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
IBRD only,IBD,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.852254555,6.952178587,7.0220298,7.061006088,7.069885336,7.048818606,7.167318029,7.257487323,7.325464294,7.381306763,7.432238056,7.542757835,7.639139847,7.723307391,7.797197586,7.862003221,7.978504483,8.081988921,8.165131744,8.217936978,8.238514186,8.273899134,8.276319235,8.259516832,8.239561136,8.225705203,8.26339699,8.295148347,8.328854921,8.373656517,8.433482881,8.548210747,8.668261679,8.787096415,8.893047656,8.981356586,9.101072952,9.197212776,9.277652725,9.351311044,9.422712567,9.53145886,9.632498224,9.719967863,9.782573759,9.818826113,9.886620607,9.93521405,9.98071287,10.04106029,10.12614122,10.27335197,10.43210783,10.61924128,10.85724389,11.15907613,11.55575355,12.006254,12.48677395,12.96220723,13.41398167
IDA & IBRD total,IBT,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.691905564,6.780750927,6.84126848,6.873495628,6.878076335,6.855827635,6.965013164,7.047445177,7.108381157,7.156029861,7.196507653,7.299888044,7.3873973,7.461276472,7.523801121,7.576398625,7.680973719,7.770901353,7.840770891,7.882692706,7.895414488,7.928993918,7.93137836,7.914628129,7.892784601,7.874158617,7.909580264,7.937162621,7.963821577,7.997502942,8.041765117,8.139365708,8.238640735,8.334373982,8.41697145,8.482773025,8.582301943,8.658339873,8.718294766,8.770476339,8.819107447,8.905254044,8.982333981,9.046097225,9.087511032,9.105609874,9.158153094,9.192132023,9.220795458,9.258638628,9.313512827,9.424302289,9.54098195,9.677103386,9.850502375,10.07132081,10.37139006,10.70873053,11.0649944,11.41422847,11.74358706
IDA total,IDA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.847113452,5.888232661,5.908007961,5.909130435,5.894686451,5.867404773,5.928284066,5.969256013,5.99107736,5.993645056,5.978515936,6.041945889,6.08198553,6.102390187,6.107199801,6.099313107,6.143750699,6.167379863,6.173341788,6.163976882,6.141554442,6.166048263,6.169427585,6.156144614,6.130394763,6.095180945,6.126508687,6.142412492,6.145600768,6.138576557,6.123530884,6.157293803,6.176660608,6.183360722,6.179329221,6.167159213,6.191646896,6.199969571,6.194925006,6.178502387,6.152821045,6.166479059,6.164368307,6.150547217,6.128860799,6.101933153,6.122542713,6.132509216,6.132437092,6.122068843,6.102726081,6.117756171,6.120802843,6.115673926,6.105844621,6.094449266,6.117276225,6.134355494,6.150423548,6.170904026,6.199665234
IDA blend,IDB,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.749560768,6.771577605,6.774370664,6.758423785,6.724522458,6.674788629,6.709710563,6.724593428,6.720509839,6.696933334,6.655236181,6.688692333,6.694941319,6.679918399,6.650074093,6.60998156,6.614967751,6.602744767,6.57690317,6.540192872,6.495609451,6.50852993,6.506684468,6.494458756,6.475268536,6.451641008,6.462424221,6.458201879,6.443583038,6.42313886,6.400250677,6.426939251,6.440716882,6.441823077,6.429498643,6.404939962,6.408160627,6.392579694,6.362670115,6.322984535,6.278138666,6.278731615,6.26303951,6.234357841,6.195798114,6.149945818,6.151164055,6.140304083,6.118076363,6.084095148,6.040471576,6.035927165,6.018350519,5.992971646,5.964257951,5.935946098,5.954076003,5.966130062,5.977536087,5.994661118,6.02166736
Indonesia,IDN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.290499166,6.289259758,6.263563577,6.221083313,6.170099882,6.115679429,6.149861843,6.169713376,6.178264138,6.179360528,6.175607503,6.244609252,6.296075345,6.330862457,6.350381119,6.356420123,6.41820441,6.461167383,6.482448704,6.477153418,6.44539348,6.452108567,6.434052913,6.399542338,6.357046799,6.312631676,6.316200082,6.310710076,6.303526533,6.302907509,6.313626126,6.383950764,6.455765179,6.527883798,6.598125101,6.66615787,6.796794449,6.918442203,7.035373209,7.152757748,7.273216691,7.349013428,7.397318486,7.413016102,7.395096471,7.349838357,7.419867701,7.471346931,7.503345304,7.512703885,7.495182646,7.592962228,7.683148994,7.776064314,7.883944505,8.015168085,8.215483809,8.429796232,8.665518008,8.932369417,9.236543539
IDA only,IDX,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.419622703,5.469981943,5.497845661,5.507125357,5.502177094,5.486042778,5.559512039,5.613307214,5.647870635,5.663120623,5.660626975,5.737574417,5.792831406,5.829136696,5.849408642,5.855789719,5.917759496,5.957304446,5.97739515,5.980221835,5.967693378,5.997002778,6.002231357,5.987811877,5.958271977,5.916813485,5.957966649,5.98365872,5.995600727,5.995224279,5.984028896,6.021603001,6.0440076,6.05371312,6.054012383,6.048170589,6.083170473,6.103314499,6.110611526,6.105791926,6.089672314,6.109892696,6.114615488,6.108275418,6.09508397,6.077689586,6.10807489,6.128563564,6.139717832,6.141353279,6.134419108,6.159468688,6.173050426,6.17827026,6.178085588,6.175307334,6.200434267,6.219958518,6.238269481,6.260320122,6.289832533
Isle of Man,IMN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.393460771,5.518584667,5.644955568,5.752935599,5.81803157,5.830908232,5.911111691,5.943285269,5.943843362,5.933746665,5.92402288,6.00258248,6.0709332,6.123774846,6.1543311,6.161430698,6.231640499,6.276721681,6.302032562,6.31379481,6.316411023,6.374681549,6.414845048,6.438133772,6.446050755,6.441380322,6.492804748,6.523631535,6.537706784,6.539652908,6.533456114,6.613195845,6.678308686,6.729961095,6.769699557,6.800154402,6.897329384,6.978836569,7.048203026,7.109852699,7.167354375,7.273455036,7.369677806,7.45407598,7.523316394,7.577916983,7.668194852,7.744715132,7.811173407,7.870419617,7.926488143,8.03073263,8.125370451,8.225896715,8.352029555,8.514226707,8.741410207,8.991999338,9.256038867,9.518748315,9.77304664
Not classified,INX,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.45406577,19.49016436,19.51537292,19.51316148,19.46920992,19.38113073,19.41141894,19.41039227,19.37277712,19.29545078,19.18199307,19.01584582,18.81411078,18.60770216,18.43285276,18.30336378,18.32834895,18.36408362,18.38170864,18.34152881,18.2230817,18.2940133,18.29431067,18.24584854,18.17696608,18.10022025,18.19448505,18.27328823,18.31487586,18.28981964,18.18676402,17.95857259,17.67348328,17.35784395,17.04419672,16.7536657,16.42582519,16.12150866,15.85355994,15.6348911,15.47305649,15.32547975,15.22804339,15.1757755,15.15918842,15.17342424,15.30414517,15.44504326,15.61568937,15.84345802,16.14250811,16.73447664,17.39109701,18.09865942,18.83256693,19.57731583,20.19689984,20.81466458,21.42170178,22.00764149,22.57004706
"Iran, Islamic Rep.",IRN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.536592043,7.451268466,7.329505679,7.177352588,7.001452192,6.806982572,6.751366286,6.665805477,6.555456827,6.427209595,6.286394511,6.262799266,6.220673533,6.156937025,6.066196709,5.948873126,5.898975611,5.825482317,5.735713737,5.638321782,5.542132146,5.544298546,5.528401914,5.51116429,5.52101464,5.577512325,5.749822264,5.943885849,6.136160065,6.301425631,6.432580088,6.580540654,6.69953296,6.797213249,6.881965807,6.957445031,7.015606316,7.060613252,7.091978095,7.106689806,7.104737966,7.089538245,7.066015675,7.037652595,7.004841118,6.969046237,6.988962622,7.018492988,7.068574145,7.15077595,7.269876132,7.408143933,7.571529762,7.763657271,7.991187076,8.259905185,8.443042007,8.662180426,8.919346463,9.217009654,9.556359773
Iraq,IRQ,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.615422268,5.906336886,6.191295132,6.464824352,6.715879729,6.936210932,7.176101951,7.370478578,7.530018691,7.673315784,7.811999878,7.973612047,8.120936251,8.248526083,8.34545691,8.406270777,8.466891131,8.486692216,8.469448054,8.41930198,8.340033969,8.347299082,8.321278311,8.263877488,8.176816599,8.063136049,8.017655825,7.943439484,7.845205662,7.728536123,7.59856447,7.456923764,7.308437837,7.160482372,7.020993311,6.894544926,6.801831879,6.715650164,6.635259122,6.558940498,6.486546967,6.432836012,6.370682802,6.305773275,6.244901263,6.191006076,6.210883767,6.231668367,6.237135083,6.204257353,6.125195306,5.949294567,5.747538267,5.560406992,5.435104404,5.38957766,5.456344988,5.571832359,5.701850708,5.801470191,5.850651617
Iceland,ISL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,14.10276885,14.29568466,14.44681735,14.55849293,14.65957387,14.75678779,14.84253586,14.90393028,14.94206506,14.96277895,14.96635555,15.01442272,15.04165728,15.05593756,15.05986963,15.07222532,15.20566069,15.34243764,15.47879602,15.61438178,15.75396159,15.79005365,15.82008898,15.85373982,15.89867056,15.9670648,16.06838929,16.17917358,16.29652292,16.42467793,16.56569966,16.75268131,16.93818052,17.12793487,17.31088507,17.48349682,17.57852662,17.66420188,17.74242612,17.7954398,17.81001271,17.84304894,17.84207066,17.83026009,17.84037315,17.88859449,17.78231353,17.70445178,17.676801,17.72570867,17.86538147,18.30726254,18.83618093,19.43994392,20.09662014,20.78736117,21.38364495,21.9951336,22.63176383,23.31481836,24.05097329
Israel,ISR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.905656678,8.157805869,8.439221054,8.741400359,9.054977877,9.376978641,9.615575408,9.84302859,10.0795431,10.35072609,10.67075095,11.04658679,11.45155758,11.88571053,12.34902927,12.83780085,13.27919525,13.74357367,14.19301867,14.57265716,14.85528411,14.93937751,14.91470723,14.83137072,14.75622286,14.72448433,14.74594982,14.79449195,14.85351418,14.89889796,14.92137619,15.0674864,15.23854722,15.43726081,15.67422135,15.95801487,15.97847721,16.01699971,16.06969601,16.13139292,16.20433789,16.19335246,16.18217038,16.17097256,16.15420265,16.13425825,16.15863189,16.18751015,16.26432664,16.44827648,16.77483591,16.97695065,17.26384405,17.62109213,18.01805654,18.43014619,18.92797947,19.43553839,19.9291768,20.37979545,20.77465249
Italy,ITA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,14.55760378,14.77591693,14.97826514,15.17566054,15.38253897,15.61098035,15.9179588,16.2361245,16.57468616,16.9392298,17.32968418,17.71151718,18.07065599,18.41890712,18.77380023,19.1415472,19.57448156,20.02529719,20.42096726,20.64919448,20.657122,20.5403909,20.21025784,19.80301823,19.50371302,19.41242866,19.67740812,20.10476998,20.63371402,21.16965477,21.6597314,22.20355268,22.71831671,23.21352328,23.70393092,24.19978216,24.77257718,25.33020738,25.89212761,26.4866731,27.13219602,27.65713151,28.21878902,28.7816166,29.28784382,29.7094979,30.08174398,30.33805553,30.54161169,30.80020283,31.18869559,31.6583343,32.23946187,32.88994456,33.53042753,34.11566084,34.65507628,35.14190361,35.59443453,36.05719544,36.57447031
Jamaica,JAM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.996778315,8.466537873,8.979654827,9.493272163,9.999367016,10.52930668,10.73334267,10.96539537,11.212338,11.45466067,11.67756666,11.78364961,11.85525019,11.88253105,11.8579866,11.78314937,11.93069573,12.07807655,12.24167517,12.42613385,12.61468029,12.61542815,12.58312558,12.52658227,12.45329263,12.36793248,12.34512736,12.3472645,12.38125056,12.45242438,12.55952198,12.55097889,12.54549939,12.53605271,12.5121537,12.47068925,12.55051552,12.64329841,12.75329784,12.87929307,13.01280563,12.95744776,12.89656467,12.84192873,12.80610766,12.79544318,12.77279703,12.75084556,12.72735804,12.71133864,12.72483176,12.68647125,12.67333697,12.67947554,12.69704482,12.72339908,12.81860351,12.91873356,13.04111729,13.20928668,13.43577512
Jordan,JOR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.169370353,7.999106841,7.808365984,7.616723467,7.432990835,7.260359698,7.005714073,6.792248714,6.62208292,6.49392855,6.404493095,6.371182012,6.3256363,6.266732557,6.195225022,6.115498057,6.304084362,6.452631079,6.557778282,6.623035819,6.65562553,6.782116261,6.899260405,6.994214316,7.073652153,7.151577239,6.932913991,6.738851998,6.564999909,6.406790664,6.262071876,5.955467812,5.693833877,5.478092542,5.309209727,5.187834866,5.222666768,5.24925818,5.272070047,5.298243978,5.331655716,5.409071497,5.490036759,5.572766608,5.654215297,5.733219068,5.816029953,5.902963798,5.992222812,6.080161921,6.164825773,6.166134623,6.171489142,6.18351031,6.203044686,6.231582642,6.223992693,6.215402936,6.213232452,6.225047641,6.256592554
Japan,JPN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.766700899,8.832808616,8.885891509,8.935971805,8.995639913,9.073503662,9.22791061,9.3939634,9.572662686,9.762390545,9.962772084,10.22218879,10.48535084,10.75713051,11.04262028,11.34415324,11.71719683,12.10293409,12.49007787,12.86058688,13.20602048,13.5473527,13.86394728,14.16977581,14.48253385,14.81511604,15.19321474,15.58096883,15.99930562,16.47857284,17.03851439,17.64016403,18.31070609,19.03811844,19.80040972,20.58447149,21.4115547,22.26052475,23.12644871,24.00350276,24.89231674,25.77872605,26.67110207,27.58389173,28.53588736,29.54451566,30.50970184,31.49572579,32.54464858,33.72246582,35.07259865,36.44918264,37.97407106,39.58559292,41.17297266,42.66073801,43.95790317,45.12521006,46.17086258,47.12172807,48.00553094
Kazakhstan,KAZ,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.821075048,9.728037564,9.613008025,9.49464999,9.396843605,9.331455935,9.376520711,9.422735436,9.457754114,9.465496372,9.439864151,9.50207357,9.515802546,9.503592493,9.492027723,9.492360588,9.641183725,9.79367448,9.919231805,9.97297711,9.934786973,9.826559092,9.6540959,9.453468571,9.266083311,9.114740074,9.066121777,9.029944154,9.040034014,9.141783512,9.352441209,9.769969402,10.28045189,10.7976961,11.19259092,11.39418428,11.37576351,11.13461117,10.79508086,10.53029707,10.42099818,10.68296387,11.0527205,11.37781997,11.48951971,11.33883523,11.17075483,10.84899958,10.46216772,10.11461726,9.851775651,9.906247492,9.963511273,10.00523937,10.05364912,10.15706849,10.51847448,10.98846357,11.52318178,12.05731456,12.5534886
Kenya,KEN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.519457434,7.581366305,7.607968304,7.601222457,7.563484995,7.497842945,7.478708343,7.424720977,7.343635569,7.243704884,7.130140742,7.071126285,6.991453575,6.893855205,6.779580222,6.651074338,6.567944327,6.466257594,6.351132052,6.227231595,6.097962046,6.014759885,5.921017437,5.819535947,5.711946647,5.600725424,5.516107001,5.421062383,5.321102843,5.221631992,5.126180328,5.044806324,4.955541166,4.862695782,4.770656953,4.681641956,4.642602062,4.590859152,4.523844184,4.437813736,4.33268735,4.271361737,4.192236532,4.096946927,3.985839252,3.861197694,3.797743512,3.724661891,3.651025421,3.586838305,3.537390054,3.557498455,3.58534821,3.621483317,3.666675892,3.721571603,3.823410115,3.930916274,4.041536075,4.151611546,4.259990845
Kyrgyz Republic,KGZ,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,12.50742864,12.44986048,12.35996901,12.25615286,12.16294248,12.08968675,12.12408401,12.15560282,12.15644036,12.09017323,11.94461136,11.8584044,11.67685067,11.44269779,11.19894697,10.96198684,10.82928106,10.70594048,10.56749698,10.37755183,10.12489493,9.90249013,9.636596019,9.367395448,9.138358507,8.969569332,8.847315022,8.740396736,8.669098903,8.665068145,8.741953206,8.961593228,9.224653246,9.470637389,9.61592915,9.618291106,9.652252911,9.567429369,9.425409864,9.306667453,9.24718429,9.301156529,9.364127341,9.365749004,9.2193237,8.900305059,8.555832564,8.11995827,7.662079166,7.248049609,6.897555501,6.756671854,6.667436878,6.641339869,6.67540483,6.756383762,6.839844183,6.959557646,7.117003973,7.313890467,7.549744118
Cambodia,KHM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.880257675,4.943453877,4.985884235,5.005220235,4.997888699,4.964019604,5.013796278,5.030650533,5.01900937,4.985432589,4.934394349,4.967774305,4.980617522,4.973609305,4.947281355,4.902808729,4.953819305,4.973757455,4.960539978,4.910811394,4.820079711,4.91509908,4.993925033,5.057273586,5.105919622,5.141696274,5.233343572,5.303919968,5.362548254,5.42291322,5.492294915,5.609130089,5.73433038,5.855000296,5.949125404,6.005204754,5.992012183,5.925880134,5.819310751,5.694098963,5.566837092,5.581206316,5.60180469,5.630349787,5.660976526,5.687704235,5.73582805,5.779940287,5.822722169,5.870997649,5.931611832,5.999583577,6.066671656,6.146851251,6.257756035,6.408320284,6.616077706,6.857991448,7.113009316,7.35049255,7.556338
Kiribati,KIR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.377283105,7.404805396,7.410812799,7.355256647,7.286630922,7.18973875,7.109899329,7.014454773,6.896826981,6.78585309,6.698926357,6.639217705,6.611836224,6.587826087,6.54800176,6.49752883,6.36918138,6.220410723,6.06265149,5.892604946,5.740457116,5.833989329,5.922964071,6.036507712,6.166040884,6.295273761,6.305657761,6.285178236,6.236284767,6.142456983,6.056590346,6.202002527,6.317715606,6.367059048,6.330484733,6.229538647,6.214624795,6.161912658,6.069719454,5.949956045,5.810601947,5.922611751,5.997457189,6.016673405,5.99697349,5.945493578,5.923449186,5.925391591,5.929705788,5.929016723,5.911433172,5.860451852,5.813520392,5.772908004,5.770175517,5.779303667,6.01713806,6.26695566,6.532749347,6.794701237,7.04097329
St. Kitts and Nevis,KNA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.304869684,6.410053564,6.496339695,6.552094313,6.56319951,6.52744024,6.515201292,6.463873078,6.394788305,6.332608424,6.288412775,6.339670009,6.392380287,6.439001326,6.472005262,6.490146773,6.538765227,6.577076671,6.606762101,6.627318722,6.639643938,6.684048413,6.713748956,6.741013472,6.78177287,6.844727882,6.975584631,7.123800447,7.277873254,7.421240957,7.548041693,7.714582029,7.869120686,8.027005216,8.20722934,8.420627539,8.674198122,8.948605929,9.248923176,9.582429309,9.953295665,10.3784628,10.8439482,11.33066247,11.80762581,12.25731694,12.72978393,13.17748301,13.62041319,14.0898159,14.60733862,15.14861767,15.71662927,16.29779365,16.89436154,17.52937566,18.2301637,18.99591243,19.8580482,20.86088483,22.03394106
